Name,Taxid,protein_count,AssemblyID,Length,Mass,SASAmiller,NetCh,NCD,fFatty,fPos,fNeg,I,L,V,A,G,P,F,M,W,Y,H,T,S,N,Q,D,E,K,R,C,X,U,SeqNum,NCD1000,MWkDa,fCharged,kingdom,phylum,class,order,family,genus,species,GC
UP000298652,4556,46514,GCA_005286985,392.2798512275874,43159.40047512576,14413.587963129828,-0.2665004084791675,0.0001561631153106,0.2384188466832217,0.1152971652142714,0.1055244277375124,0.0413324504453809,0.0941812294005136,0.0663505361704103,0.0971907315538995,0.0749279902642557,0.0607986692980127,0.0365546306669168,0.0257872777488769,0.0142154116120161,0.0244508523012787,0.0254069742922274,0.047461409296657,0.0823272063287676,0.0316555080901034,0.0339354467344629,0.0495576467340433,0.0559667810034691,0.0464710741184766,0.0688260910957947,0.0226020828444359,0.0,0.0,46514,0.1561631153106,43.15940047512576,0.2208215929517838,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Setaria,Setaria viridis,46.1868
UP000310066,329885,17901,GCA_005059855,490.26445449974864,53838.48584436624,17137.63386806042,-5.3347299033573545,-0.0002473478466746,0.2254481435035079,0.1102656907985923,0.1189286417999883,0.0420679870597184,0.086367543309256,0.0634618052225492,0.0967713836675815,0.0772875242315398,0.0599624647133789,0.0335508079119841,0.0236856549809939,0.0141156804927565,0.0273278445632378,0.0243572931365197,0.0614817003714825,0.0760603998187798,0.0322557869330769,0.0403436329869278,0.0554039709247239,0.0635246708752643,0.0466517868561465,0.0636139039424457,0.0117081580016355,0.0,0.0,17901,-0.24734784667459997,53.83848584436624,0.2291943325985806,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Friedmanniomyces,Friedmanniomyces endolithicus,56.5
UP000186817,2951,43269,GCA_001939145,746.8186692551249,82274.10836626684,22424.342514554643,-7.599690309459429,-0.0002808502241357,0.23802831174984,0.1114739782687522,0.1215498786600849,0.0340780797209553,0.0994795814573331,0.0701643028411109,0.103176543526577,0.0719149907289097,0.0546983481877738,0.0343063477304406,0.025321449714792,0.0178166000784341,0.0195656296787759,0.0230677842259067,0.0477646137118979,0.0730756596397325,0.0242042583626775,0.0450260049655251,0.0545895560826487,0.0669603225774362,0.0445830603768404,0.0668909178919117,0.0206805132863647,0.0026354352139554,0.0,43269,-0.2808502241357,82.27410836626684,0.2330238569288371,Eukaryota,,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,Symbiodinium microadriaticum,46.6
UP000033647,1047168,10566,GCA_000966595,486.6302290365323,53653.02039560855,17092.359830663507,-5.386428165814878,-0.0002625050680887,0.2264006685591785,0.1116450428978386,0.1211673897607423,0.0455016296869496,0.0846510373373565,0.0608355099035482,0.0920932009562246,0.072042179693139,0.0589702419576097,0.035412491631324,0.0231444694456965,0.0144081827435457,0.0268833276906376,0.0240242250306019,0.0617393669515468,0.0789749207946669,0.0358194896257213,0.0399896080650031,0.0575755240892833,0.063591865671459,0.0505916469156882,0.0610533959821504,0.0126976858278468,0.0,0.0,10566,-0.2625050680887,53.65302039560855,0.2328124326585809,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria brevis,52.6
UP000272442,1960876,8895,GCA_003698115,438.9335581787521,48470.91277121979,15748.554083452836,-5.271613265879708,-0.0002724512275617,0.2305408556412913,0.1107626003499919,0.1210723327620002,0.0439054074055372,0.0864285842212368,0.0636495611169369,0.0897840827000166,0.0743285675029148,0.0620487248844618,0.0365573028975803,0.0236409368674674,0.0141981850612391,0.0269272201633713,0.0241716601524809,0.0555793467295159,0.0801258083369788,0.0349922591671664,0.0396502616475481,0.0588355220446494,0.0622368107173508,0.0448441752054657,0.0659184251445262,0.0121771580335549,0.0,0.0,8895,-0.2724512275617,48.47091277121979,0.2318349331119921,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sp. HF37,30.3
UP000299084,9838,31080,GCA_000803125,519.4269626769627,57732.6443018018,17597.6496872452,-2.434942084942085,-3.5316536382092705e-05,0.2464873802665939,0.1142307006566002,0.1142970452916728,0.0423519783310551,0.1036633936350016,0.0629371040631092,0.0730839561059447,0.0679745973115675,0.0626088157316068,0.0375349042374277,0.0232298634083858,0.013566958803907,0.0257008371583384,0.0257810248212884,0.0519058759643141,0.0792995260437636,0.0324580095461985,0.0461060030811519,0.0461540245566093,0.0681430207350634,0.0541582932287665,0.0600724074278337,0.0232152460590694,5.4159749596563567e-05,0.0,31080,-0.03531653638209271,57.732644301801805,0.228527745948273,Eukaryota,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus dromedarius,41.5758
UP000078540,520822,14143,GCA_001594045,474.9308491833416,53689.81390086969,16433.79895325122,1.7525984586014285,0.0003242395603062,0.2495522940292238,0.1301123470852194,0.1127943187883678,0.0623931305513311,0.0893000400382409,0.0590086153027434,0.0614401433777829,0.0546375171335024,0.0476297895919243,0.0388505081369083,0.024677946299531,0.0112306378956328,0.0326766804140899,0.0260323249286316,0.0591630453161089,0.0810433043598956,0.0488488051749492,0.0377373462400286,0.0501507678787516,0.0626435509096162,0.0618523141508811,0.0682600329343383,0.0217885822723859,0.0006349170927251,0.0,14143,0.32423956030620005,53.68981390086969,0.24290666587358722,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,Atta colombica,32.9
UP000007148,1109443,11780,GCA_000313545,436.3881154499151,48260.74128183361,15689.5529445966,-1.861120543293718,-4.866602128476263e-05,0.2393954082060401,0.1093903417024365,0.1101743453042612,0.0507064310214806,0.0916922766552231,0.0615720836952524,0.0837104279623601,0.0643709205460044,0.062824123318289,0.0354246168340838,0.0226152360182723,0.0147622438357613,0.0275437905335576,0.0259684152056622,0.0636305704162134,0.0877621808318933,0.0356068389506041,0.038937974278503,0.0521047495414766,0.0580695957627846,0.045833523873961,0.0635568178284755,0.0127815775911656,0.0005256052989753,0.0,11780,-0.048666021284762634,48.26074128183361,0.2195646870066977,Eukaryota,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita indica,50.638
UP000191500,36646,8993,GCA_002072405,504.2277326809741,55822.06202602024,17592.412156972958,-5.832981207605916,-0.000266048078234,0.2413518593029223,0.1063759810661981,0.1158787062492653,0.0522117370373997,0.0887986522555483,0.0619959397131953,0.0850141973511183,0.0693303275315817,0.0590489786526166,0.0383455302967788,0.0234880351588782,0.0150194729786656,0.0284854264481342,0.024191357030013,0.0601486119416127,0.0819773373768642,0.0373559177384464,0.0393647871854256,0.0553888023139668,0.0604899039352985,0.0482634127559143,0.0581125683102837,0.0129690039882572,0.0,0.0,8993,-0.266048078234,55.82206202602024,0.22225468731546338,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium coprophilum,48.3
UP000092321,766949,4754,GCA_001664025,443.44005048380313,50630.82425326041,16338.553491855206,-5.099915860328145,-0.0002049804364725,0.2738858383962516,0.1230524620691105,0.1296279738436573,0.0764280312151344,0.0972133407823226,0.0513924690370494,0.0428002800422379,0.0443075545372654,0.0332859840587747,0.0488519973617449,0.0207010152742396,0.0085164827193504,0.0382254849254283,0.0173245145601404,0.0559981300386261,0.0810520538783114,0.0804937095760677,0.0379166692706918,0.0600363677832417,0.0695916060604155,0.0916047149759187,0.0314477470931918,0.0128097433180499,2.1034917963819942e-06,0.0,4754,-0.2049804364725,50.630824253260414,0.2526804359127678,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora valbyensis,22.6
UP000281553,60516,19927,GCA_900617775,207.72178451347415,23188.13640788879,9240.23530105511,-1.2012345059467056,-0.0001027063736096,0.2565850779147406,0.109975598146392,0.1146511117698018,0.047697950980146,0.1014483290164382,0.0644878065351571,0.076179035602348,0.0550123056758866,0.0563252455224588,0.0429509913829992,0.0267628055523066,0.0113290527775797,0.027352979813683,0.0235935209147628,0.0574861301793942,0.0833208328358905,0.0377413700586574,0.0390007372024649,0.053081367755581,0.0615697440142207,0.0492563320786077,0.0607192660677843,0.0217551115833333,0.002929084450299,0.0,19927,-0.1027063736096,23.188136407888788,0.22462670991619382,Eukaryota,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Dibothriocephalus,Dibothriocephalus latus,
UP000054539,578456,1453,GCA_000271645,427.8258774948383,47395.39125946318,15536.648563966091,-3.650378527185134,-0.0001862788540746,0.230387807177064,0.1151317059753865,0.1218540021437991,0.0477232768917718,0.0884814050709227,0.061917416420913,0.066692423130461,0.0709500810049148,0.0663189702454268,0.0322657087934563,0.0234361303123324,0.0151293784680666,0.0240812370087032,0.0248610717981882,0.063857694401259,0.0908556226253366,0.0348691328316902,0.0385730264762606,0.0553579002865582,0.0664961018572409,0.0495652160895453,0.0655664898858412,0.0130017164011103,0.0,0.0,1453,-0.18627885407460001,47.395391259463175,0.2369857081191856,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,Tremella mesenterica,46.8
UP000030693,691883,6244,GCA_000388065,682.0639013452915,71918.81000960924,20715.54147102449,-7.252562459961563,-0.000187921556697,0.2246654565893366,0.0962565013911038,0.1003810188355092,0.035876416042405,0.0959498165229692,0.0592406943895053,0.1250966993371697,0.0814980152279861,0.0808062381320978,0.0335985296344569,0.0210830587894345,0.0098093380297378,0.0192380363241719,0.0260993014289146,0.052569195199865,0.086437724494235,0.0239969232062131,0.0361651874989074,0.0526456193643945,0.0477353994711147,0.0266371407798063,0.0696193606112975,0.0158973055153168,0.0,0.0,6244,-0.187921556697,71.91881000960925,0.19663752022661302,Eukaryota,,,Rotosphaerida,Fonticulaceae,Fonticula,Fonticula alba,64.3
UP000053766,29172,14161,GCA_000816705,326.9747192994845,36968.99609490855,12888.02886802555,0.0354494739072099,9.51703763679938e-05,0.2664116953837878,0.1193654894724,0.1134518504501354,0.0640193803707264,0.0917338039240285,0.0652860049999662,0.0597039065546602,0.0523319908648529,0.0442467874722942,0.0453725060890666,0.0284184459101341,0.0112136618341561,0.0331772885533159,0.0249196761326565,0.0559795921339263,0.0818701721204035,0.0474296577596233,0.0377034564260035,0.0525037724430828,0.0609480780070526,0.0593607896534764,0.0600046998189236,0.0237763289316495,0.0,0.0,14161,0.0951703763679938,36.96899609490855,0.2328173399225354,Eukaryota,Nematoda,Chromadorea,Strongylida,Dictyocaulidae,Dictyocaulus,Dictyocaulus viviparus,35.0
UP000011761,717646,10508,GCA_000338955,415.8853254663114,45887.61020175104,15085.480788549952,-2.3972211648267985,-5.921457016028554e-06,0.2288213639288053,0.1130869875139156,0.1101292843244439,0.043530128770687,0.0881674372874252,0.0634810788888194,0.0939410961102142,0.0704355641082104,0.0587603451763097,0.0336427189818736,0.0242371030794297,0.0147886945943087,0.0276775068077067,0.0267525609714945,0.0608187403346296,0.0791393685779023,0.0333248605116281,0.0415851375713604,0.0523266759773371,0.0578026083471067,0.0452287174812952,0.0678582700326204,0.0165013863896401,0.0,0.0,10508,-0.005921457016028554,45.887610201751045,0.22321627183835951,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Baudoinia,Baudoinia panamericana,54.8
UP000230750,307972,30032,GCA_002754855,393.4319725625999,44219.00097229622,14841.640899154894,-4.810768513585509,-0.0002139352771705,0.2468088776513116,0.1177748448913668,0.1253467089196634,0.0536849616274032,0.0885958828800435,0.0648160577932131,0.0582908977358383,0.0604272903389523,0.0481616469154688,0.0397119753506516,0.0245336788696056,0.0122941794356261,0.0307274740029932,0.0245583289168499,0.0604521468031764,0.0812747177188961,0.0447015205189269,0.0423368557053437,0.0582145803160982,0.0671321286035651,0.0622333862494232,0.0555414586419435,0.0222985526711672,1.2278904813077729e-05,0.0,30032,-0.21393527717049998,44.21900097229622,0.2431215538110302,Eukaryota,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Apostichopus,Apostichopus japonicus,36.8
UP000027586,1263082,13257,GCA_000723665,431.2532247114732,48394.17236931432,15698.920080953376,-4.530361318548692,-0.0001871851623874,0.2360195971037372,0.1090040513326573,0.1152332937023672,0.0536985923877217,0.0864102381508219,0.0591499803114635,0.0743591819458531,0.0549555965266638,0.0542083904533771,0.03676078625373,0.028211644081511,0.0133088141676477,0.0320211060922127,0.0310020287595104,0.0631616622935298,0.0817258659009758,0.0419394061679602,0.0485500029128001,0.0594092394135079,0.0558240542888593,0.0524603743198871,0.0565436770127701,0.0162704449482359,2.891361095998514e-05,0.0,13257,-0.1871851623874,48.39417236931432,0.22423734503502452,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Lichtheimia,Lichtheimia corymbifera,43.9
UP000019335,72520,10819,GCA_000569095,409.7443386634624,44889.25904427397,14836.088877031776,0.7193825677049634,0.0002035469449503,0.2346905581713862,0.1215735755950402,0.1102264785730076,0.036726724375638,0.0967404988963542,0.0649041285671789,0.0887207936364104,0.0852650489093686,0.06201264512535,0.0363192063322148,0.0240137683415902,0.0135517595430134,0.0227280735269099,0.0250905473711458,0.051939325500706,0.0806214318110346,0.0265414512438999,0.0352759942283062,0.0444383899799692,0.0657880885930384,0.0466106540744478,0.0749629215205923,0.0177467723711231,1.776051707369421e-06,0.0,10819,0.2035469449503,44.88925904427397,0.2318000541680478,Eukaryota,,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,Nannochloropsis gaditana,54.5409
UP000053958,1408163,9842,GCA_000968595,487.09693151798416,53958.16350335297,17114.176345474352,-3.3207681365576103,-8.242772453119378e-05,0.2338424898054793,0.1143928072628672,0.1155696343490302,0.0478935196690366,0.0890528165197696,0.0612368363554334,0.0853462747658277,0.0675888412032398,0.0624991622936828,0.0356593172612396,0.0199981505842896,0.0145727058179296,0.028032192356026,0.0243746694615199,0.0582055646076188,0.0845130246414711,0.0359727453637113,0.0406842395137497,0.0547003480534626,0.0608692862955675,0.0468725273124374,0.0675202799504297,0.0143955865773978,1.191139615845668e-05,0.0,9842,-0.08242772453119378,53.95816350335297,0.22996244161189738,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Rasamsonia,Rasamsonia emersonii,50.6
UP000504605,30538,36880,GCF_000164845,655.4949837310195,73004.23214479393,21006.6737852027,-3.890428416485901,-5.400746204045539e-05,0.2411368812063645,0.1157694356674661,0.1161451371860474,0.0424033170312552,0.1005783001730006,0.0610194235963043,0.071222904241336,0.0660549334116167,0.0628559326250886,0.0371358404058042,0.0225276724886296,0.012563961832616,0.0266847122249291,0.0257201737869363,0.0524213035479564,0.0821255947118078,0.0342986849722726,0.0472218484064815,0.0468765651818318,0.0692685720042155,0.0566936217674101,0.059075813900056,0.0228575685502804,0.0003879546786423,5.300461527927672e-06,36880,-0.05400746204045539,73.00423214479393,0.2319145728535135,Eukaryota,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna pacos,
UP000027238,1173701,12697,GCA_000696135,491.0893124360085,54119.88802079232,17171.507787411985,-4.212254863353548,-0.0001730544937174,0.2311622486175483,0.1099303605407229,0.1157120843646107,0.0456598346788213,0.0856709571904702,0.0633067925930204,0.094154829447148,0.0730228805328088,0.0623746549474298,0.0365246641552362,0.0222994100854059,0.0152184580043388,0.026817438597039,0.023770190377467,0.0595737258906336,0.0778756695667439,0.0358758993451969,0.0385984184960256,0.0569750366637861,0.0587370477008245,0.0477513451845662,0.0621790153561566,0.0133962913871838,0.0002174397996963,0.0,12697,-0.1730544937174,54.119888020792324,0.22564244490533358,Eukaryota,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum sublineola,53.3
UP000285146,1230097,10071,GCA_003795295,497.55446331049546,54779.01388144176,17361.903529967072,-7.028894846589217,-0.0003433751762567,0.2312275219172456,0.1090989467405732,0.1214571802662522,0.0458429960697829,0.0861748898601253,0.0641882413153183,0.0929308656491941,0.0758415041230685,0.0598383567959741,0.0350213946720189,0.0208023754492586,0.0149514657863312,0.0277687370205352,0.0235042084995871,0.0601063754258879,0.0776684980862759,0.0344836186261018,0.0387362577523287,0.0591533769857897,0.0623038032804625,0.0476252832849119,0.0614736634556613,0.0115826836895907,1.4041717944011658e-06,0.0,10071,-0.3433751762567,54.779013881441756,0.2305561270068254,Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Cytospora,Cytospora leucostoma,52.4
UP000029315,1420914,10628,GCA_000750935,504.49162589386526,55567.61041588258,17442.874381993148,-5.620812946932631,-0.0002708570080564,0.2346242295228236,0.1079275522930307,0.1178530030439303,0.0504303296967618,0.085773792017824,0.0626066694037268,0.0916625380960052,0.07507011953484,0.0588842229664665,0.0358134384045109,0.022115387544455,0.0145154622090535,0.027896168003934,0.0223945636948757,0.0614516099470266,0.0787364895804135,0.0366749721122661,0.0375838871828297,0.0549927297241072,0.0628602733198231,0.05023602967022,0.0576915226228106,0.0126096915485289,1.0271951983144137e-07,0.0,10628,-0.2708570080564,55.56761041588258,0.225780555336961,Eukaryota,Ascomycota,Leotiomycetes,,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus sp. VKM F-4519 (FW-2642),50.2
UP000007797,1054147,12152,GCA_000203815,556.7694206714945,62731.70525839368,18828.692048366687,-5.330069124423964,-0.0001946959942614,0.2565688962727641,0.1043099682401816,0.1106572372956556,0.072371791562525,0.0861174009936028,0.0555009918122908,0.0464141651164755,0.0510014333666502,0.043794618634978,0.0425787119043453,0.0225830879434735,0.0094487016469299,0.0363270635859267,0.0234256534361893,0.0663245565104026,0.0922617605001025,0.0698395828313168,0.0507042900007091,0.0560831284996111,0.0545741087960444,0.0665400632784257,0.0377699049617558,0.016338984618244,0.0,0.0,12152,-0.1946959942614,62.73170525839368,0.2149672055358372,Eukaryota,Evosea,Eumycetozoa,Acytosteliales,Cavenderiaceae,Cavenderia,Cavenderia fasciculata,33.8
UP000073492,113226,11907,GCA_001578225,455.48106156042667,50390.02164273117,16161.726564056702,-2.887209204669522,-9.587940315779134e-05,0.2274221405273595,0.1126924501548053,0.1152555542101568,0.04789043164558,0.0851213668878392,0.0588152876885289,0.0901682213256344,0.0683818147141605,0.0583679194690978,0.0355950543054113,0.0239968824443358,0.0151010525864931,0.0276872302400864,0.0263805724861473,0.0601178741963197,0.0814482316233706,0.0361618400488079,0.0418100234211127,0.0552631310471404,0.0599924231630163,0.049859307050484,0.0628331431043213,0.015008123768974,6.878313756620637e-08,0.0,11907,-0.09587940315779134,50.39002164273117,0.2279480043649621,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Pseudocercospora,Pseudocercospora musae,44.0
UP000028924,3075,7001,GCA_000733215,394.7940294243679,42311.76953292387,14225.880381574538,-2.41522639622911,-2.3316756055270045e-05,0.2328184539884646,0.1065757008395407,0.104511866536989,0.0310512056993361,0.103342026914792,0.0689804737086938,0.1285937766233949,0.0867908241781823,0.0639970550809746,0.0294447476656426,0.0214797006202239,0.0154484684030922,0.0208837759546365,0.0242571999995684,0.0501500628602435,0.0675436937965683,0.0212302148417662,0.0377211255773347,0.0476119708470777,0.0568998956899113,0.0338431915425054,0.0727325092970352,0.0170183740291296,0.0009797066698899,0.0,7001,-0.023316756055270046,42.31176953292387,0.2110875673765297,Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Auxenochlorella,Auxenochlorella protothecoides,62.8
UP000050525,8496,31974,GCA_000281125,515.3037780696816,57629.71664790142,17200.599477196414,-3.7817914555576406,-3.2699269640081056e-05,0.2393269251481627,0.1158305221447801,0.1145787753867904,0.0450447320252471,0.0991674840380429,0.0590694685482774,0.0702104392283835,0.0642264868507382,0.0579704160243833,0.0360452405365951,0.0252365677369978,0.0146670913683993,0.0268858803971919,0.0267714072071744,0.053762705413428,0.0804808527890038,0.0358957376988938,0.0487122735145734,0.0464094442872956,0.0681693310994948,0.0589010241421581,0.0569294980026219,0.0250009908860622,0.0004429282050366,0.0,31974,-0.032699269640081054,57.62971664790142,0.2304092975315705,Eukaryota,Chordata,,Crocodylia,Alligatoridae,Alligator,Alligator mississippiensis,44.4
UP000052976,85066,13621,GCA_000691975,433.1828793774319,48608.17307099332,15519.726123777726,-2.6121430144629616,-4.390031949985416e-05,0.2525305255479632,0.1192665956033313,0.1187697940853557,0.0487246755541281,0.0988266874616782,0.0642001985123651,0.065521553155727,0.0627261068319086,0.0529323555081241,0.0407789640197915,0.0224054201637469,0.013320135880822,0.0291379265530077,0.0269003746864967,0.0515804296414002,0.0771551719951321,0.0381419053233658,0.0451013436648081,0.0490638000020549,0.0697059940833007,0.0636385171054756,0.0556280784978556,0.0244729152248507,3.7446133959279264e-05,0.0,13621,-0.043900319499854165,48.60817307099332,0.238036389688687,Eukaryota,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus brachyrhynchos,42.0
UP000053258,328815,12707,GCA_000692015,423.16400409223263,47524.31383489415,15311.69995646234,-2.4656488549618323,-4.556029119203589e-05,0.2529570569912849,0.1193924201673889,0.1191406478193855,0.0490804134376342,0.0981350876045156,0.0646993625604303,0.0646648850783162,0.0617530328514017,0.0525591059035082,0.0410421933887047,0.0222078165697613,0.0130058955335712,0.0301278780180127,0.0261563573736914,0.052539953916225,0.0772917256699947,0.0388735969872554,0.0449461071525638,0.0490477393053957,0.0700929085139897,0.0640294756649643,0.0553629445024247,0.0243547133030349,2.880666460344192e-05,0.0,12707,-0.04556029119203589,47.52431383489415,0.2385330679867744,Eukaryota,Chordata,Aves,Passeriformes,Pipridae,Manacus,Manacus vitellinus,41.2
UP000270094,40348,20844,GCA_900624965,185.48483976204184,20839.08879773556,8599.003799311495,-0.4716465169833045,-1.1463264890164984e-05,0.2559323012881474,0.1174607470400554,0.1171487517676828,0.0552107113542936,0.0908960420233438,0.0671883517712982,0.0718435663958088,0.059327199605305,0.0511699902987532,0.0426371961392117,0.0297378866837082,0.0117433540919619,0.0310292599396393,0.0237880689879592,0.0546179375527338,0.0757654133140833,0.0401839923055549,0.0378760072390587,0.0523665654900184,0.0647821862776644,0.0567891291580254,0.06067161788203,0.0210714066655343,0.0013041168240131,0.0,20844,-0.011463264890164984,20.83908879773556,0.23460949880773818,Eukaryota,Nematoda,Chromadorea,Strongylida,Strongylidae,Strongylus,Strongylus vulgaris,
UP000296049,8839,16592,GCA_000355885,420.644587753134,47005.93320274832,15119.865384389786,0.0841369334619093,0.0001228594724339,0.2429220736614185,0.1174353850258866,0.1107031057517063,0.045312479736753,0.0979847610665175,0.0612642697118285,0.0710152141131719,0.0634663645800167,0.056352325733259,0.0383605631463194,0.0221979732010839,0.0132993455164756,0.0274816630097469,0.026812996328079,0.054081151529294,0.0816002517649896,0.0369480761856972,0.0478879489743785,0.044592799148779,0.0661103066029272,0.0613040841244395,0.0561313009014471,0.0263990918282699,0.0013970327965258,0.0,16592,0.12285947243390001,47.00593320274832,0.2281384907775929,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,41.2
UP000267029,53468,10572,GCA_900604375,462.0716988270904,51284.53579265985,16070.941227296276,-0.94996216420734,3.78671072846658e-05,0.2501232583876597,0.112722645737807,0.1096725617297379,0.0470441286732779,0.095994653950649,0.06649646587658,0.0755000964092157,0.058808876870847,0.0595420699562491,0.0405880098871526,0.0224189613134778,0.0114358924903645,0.0263229276330894,0.0263528592198365,0.0582147281584283,0.087483443348886,0.038731721568899,0.0392394667589322,0.0512817600072678,0.0583908017224701,0.0482945225575041,0.0644281231803029,0.023394278708187,3.621170838216985e-05,0.0,10572,0.0378671072846658,51.28453579265985,0.2223952074675449,Eukaryota,Platyhelminthes,Cestoda,Cyclophyllidea,Mesocestoididae,Mesocestoides,Mesocestoides corti,41.5
UP000278417,2340872,9431,GCA_003990785,413.0672251086841,46009.009797476414,15010.172460262933,-3.856218852719754,-0.000136303481166,0.2503549601499568,0.1119600013905645,0.1158229307982922,0.053577827213478,0.0915823438188874,0.0652368423919942,0.077520319642591,0.0623336644951881,0.0576194706153438,0.039957946725597,0.0231569590883141,0.0130364131025475,0.0292812274199318,0.0255645695238032,0.0614056486793807,0.0792482233799666,0.0400445443711471,0.037677779268549,0.0537792853660527,0.0620436454322394,0.05111384484978,0.0608461565407845,0.0149732880744231,0.0,0.0,9431,-0.136303481166,46.009009797476416,0.2277829321888567,Eukaryota,Mucoromycota,Endogonomycetes,Endogonales,Endogonaceae,Endogone,Endogone sp. FLAS-F59071,38.9
UP000191518,29845,10245,GCA_002072255,493.35959004392384,54667.30610053685,17292.727131274587,-6.136359199609566,-0.0002852465725186,0.2412353483712792,0.1061041315217285,0.1164161063282099,0.0529388071828451,0.0889435286758822,0.0610296594931885,0.0838824823278277,0.068084599885289,0.0592696029640798,0.0383233530193632,0.0234807911878698,0.015172328143657,0.0288143641897934,0.0242350222215293,0.06030373349361,0.0818970537402722,0.0379821860504926,0.03968647037111,0.0553052691158773,0.0611108372123325,0.0479926302803799,0.0581115012413485,0.0134144903027363,2.1288900514783676e-05,0.0,10245,-0.2852465725186,54.66730610053685,0.2225202378499384,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium vulpinum,47.4
UP000027073,1137138,12186,GCA_000697685,417.70745117347775,46142.5680699163,15274.843947012849,-3.1167733464631544,-0.0001334630659978,0.2435210542337662,0.1071855603492389,0.1115013950057059,0.0503989908076542,0.0904896345474991,0.0645631888419711,0.0864053977181626,0.0669514785618721,0.0642760084383976,0.0380692400366416,0.021407561529562,0.0147230596584127,0.0275994221392115,0.0258175162940002,0.0611802914521277,0.0835611766758689,0.0357129108351454,0.036337444680587,0.0554696922254689,0.056031702780237,0.0460265406999795,0.0611590196492594,0.0138197224279407,0.0,0.0,12186,-0.1334630659978,46.1425680699163,0.2186869553549448,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus ostreatus,50.9
UP000284842,181874,13419,GCA_002938355,506.2678291974067,56063.81757209927,17637.107371360045,-3.9178031149862136,-0.0001806459724104,0.241091480761207,0.1061499527448813,0.1126475059680961,0.0520698410712732,0.0890259667648877,0.0616147560659009,0.0798131841115456,0.06316943777381,0.065072772434385,0.0383809168591451,0.0213137289535384,0.0138459798343007,0.0277985417210004,0.0257840632859402,0.0634301246333123,0.088673020835982,0.0399738523193477,0.0387698921873669,0.0556550986649339,0.0569924073031622,0.048738069957085,0.0574118827877962,0.0124391929416186,2.726949366703921e-05,0.0,13419,-0.1806459724104,56.063817572099275,0.2187974587129774,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Panaeolus,Panaeolus cyanescens,46.2
UP000094801,983967,5827,GCA_001661425,469.4446541959842,52950.11623476917,16837.61737908188,-7.316629483439162,-0.000294794461903,0.2663824555292237,0.1144096101547599,0.1238295530413408,0.0694809501852598,0.0974482350289249,0.0548977920178544,0.0521127038180695,0.0519963578245332,0.0413326924104811,0.0445554782971844,0.0213792742994024,0.0098794872454509,0.0358928528646753,0.0196836719069087,0.0593233489008823,0.0909490949027642,0.0589420193850703,0.0404877316470818,0.0600171090506646,0.0638124439906762,0.0750744447306094,0.0393351654241505,0.0131380553983936,0.0002610906709615,0.0,5827,-0.29479446190299996,52.95011623476917,0.2382391631961007,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Ogataea,[Candida] arabinofermentans,34.9
